Delta_Sector_ID,Delta_Sector,SOC_Code,SOC_Title,Employment_Thousands,Staffing_Share_Pct
13,Energy & Utilities,13-1161,Market research analysts and marketing specialists,2.9,0.45
13,Energy & Utilities,53-7065,Stockers and order fillers,2.8,0.44
13,Energy & Utilities,13-2051,Financial and investment analysts,2.7,0.42
13,Energy & Utilities,49-3031,Bus and truck mechanics and diesel engine specialists,2.7,0.42
13,Energy & Utilities,17-3012,Electrical and electronics drafters,2.7,0.42
13,Energy & Utilities,43-5032,"Dispatchers, except police, fire, and ambulance",2.6,0.4
13,Energy & Utilities,49-2094,"Electrical and electronics repairers, commercial and industrial equipment",2.6,0.4
13,Energy & Utilities,15-1232,Computer user support specialists,2.5,0.39
13,Energy & Utilities,15-1244,Network and computer systems administrators,2.5,0.39
13,Energy & Utilities,19-2042,"Geoscientists, except hydrologists and geographers",2.5,0.39
13,Energy & Utilities,43-3021,Billing and posting clerks,2.5,0.39
13,Energy & Utilities,47-5011,"Derrick operators, oil and gas",2.4,0.37
13,Energy & Utilities,47-5012,"Rotary drill operators, oil and gas",2.4,0.37
13,Energy & Utilities,53-3032,Heavy and tractor-trailer truck drivers,2.4,0.37
13,Energy & Utilities,53-7062,"Laborers and freight, stock, and material movers, hand",2.3,0.36
13,Energy & Utilities,13-1081,Logisticians,2.2,0.34
13,Energy & Utilities,17-2051,Civil engineers,2.2,0.34
13,Energy & Utilities,17-2141,Mechanical engineers,2.2,0.34
13,Energy & Utilities,51-4121,"Welders, cutters, solderers, and brazers",2.0,0.31
13,Energy & Utilities,27-3031,Public relations specialists,1.9,0.3
13,Energy & Utilities,41-9022,Real estate sales agents,1.9,0.3
13,Energy & Utilities,17-3031,Surveying and mapping technicians,1.9,0.3
13,Energy & Utilities,11-3012,Administrative services managers,1.8,0.28
13,Energy & Utilities,23-1011,Lawyers,1.8,0.28
13,Energy & Utilities,53-1047,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",1.8,0.28
13,Energy & Utilities,15-2051,Data scientists,1.7,0.26
13,Energy & Utilities,11-2021,Marketing managers,1.5,0.23
13,Energy & Utilities,11-3071,"Transportation, storage, and distribution managers",1.5,0.23
13,Energy & Utilities,15-1241,Computer network architects,1.5,0.23
13,Energy & Utilities,47-2061,Construction laborers,1.5,0.23
13,Energy & Utilities,49-9099,"Installation, maintenance, and repair workers, all other",1.5,0.23
13,Energy & Utilities,51-9199,"Production workers, all other",1.5,0.23
13,Energy & Utilities,11-2022,Sales managers,1.4,0.22
13,Energy & Utilities,49-9052,Telecommunications line installers and repairers,1.4,0.22
13,Energy & Utilities,11-9141,"Property, real estate, and community association managers",1.4,0.22
13,Energy & Utilities,15-2031,Operations research analysts,1.4,0.22
13,Energy & Utilities,43-5071,"Shipping, receiving, and inventory clerks",1.4,0.22
13,Energy & Utilities,49-3023,Automotive service technicians and mechanics,1.4,0.22
13,Energy & Utilities,11-3013,Facilities managers,1.3,0.2
13,Energy & Utilities,15-1212,Information security analysts,1.3,0.2
13,Energy & Utilities,19-2041,"Environmental scientists and specialists, including health",1.3,0.2
13,Energy & Utilities,51-8093,"Petroleum pump system operators, refinery operators, and gaugers",1.3,0.2
13,Energy & Utilities,43-3011,Bill and account collectors,1.3,0.2
13,Energy & Utilities,17-3029,"Engineering technologists and technicians, except drafters, all other",1.2,0.19
13,Energy & Utilities,51-9061,"Inspectors, testers, sorters, samplers, and weighers",1.2,0.19
13,Energy & Utilities,49-9098,"Helpers--installation, maintenance, and repair workers",1.2,0.19
13,Energy & Utilities,49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",1.1,0.17
13,Energy & Utilities,11-3121,Human resources managers,1.1,0.17
13,Energy & Utilities,11-1011,Chief executives,1.0,0.16
13,Energy & Utilities,37-3013,Tree trimmers and pruners,1.0,0.16
13,Energy & Utilities,41-4011,"Sales representatives, wholesale and manufacturing, technical and scientific products",1.0,0.16
13,Energy & Utilities,17-1021,Cartographers and photogrammetrists,0.9,0.14
13,Energy & Utilities,17-2111,"Health and safety engineers, except mining safety engineers and inspectors",0.9,0.14
13,Energy & Utilities,53-7071,Gas compressor and gas pumping station operators,0.9,0.14
13,Energy & Utilities,15-1231,Computer network support specialists,0.9,0.14
13,Energy & Utilities,19-4031,Chemical technicians,0.8,0.12
13,Energy & Utilities,41-4012,"Sales representatives, wholesale and manufacturing, except technical and scientific products",0.8,0.12
13,Energy & Utilities,11-2032,Public relations managers,0.8,0.12
13,Energy & Utilities,11-3061,Purchasing managers,0.8,0.12
13,Energy & Utilities,49-3042,"Mobile heavy equipment mechanics, except engines",0.8,0.12
13,Energy & Utilities,17-1022,Surveyors,0.7,0.11
13,Energy & Utilities,49-9043,"Maintenance workers, machinery",0.7,0.11
13,Energy & Utilities,13-1051,Cost estimators,0.7,0.11
13,Energy & Utilities,51-8031,Water and wastewater treatment plant and system operators,0.7,0.11
13,Energy & Utilities,13-2099,"Financial specialists, all other",0.6,0.09
13,Energy & Utilities,17-2081,Environmental engineers,0.6,0.09
13,Energy & Utilities,19-2031,Chemists,0.6,0.09
13,Energy & Utilities,43-4171,Receptionists and information clerks,0.6,0.09
13,Energy & Utilities,15-1251,Computer programmers,0.6,0.09
13,Energy & Utilities,41-2011,Cashiers,0.6,0.09
13,Energy & Utilities,15-1243,Database architects,0.5,0.08
13,Energy & Utilities,17-3028,Calibration technologists and technicians,0.5,0.08
13,Energy & Utilities,19-4042,"Environmental science and protection technicians, including health",0.5,0.08
13,Energy & Utilities,19-4043,"Geological technicians, except hydrologic technicians",0.5,0.08
13,Energy & Utilities,19-5012,Occupational health and safety technicians,0.5,0.08
13,Energy & Utilities,23-2093,"Title examiners, abstractors, and searchers",0.5,0.08
13,Energy & Utilities,37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",0.5,0.08
13,Energy & Utilities,11-3131,Training and development managers,0.5,0.08
13,Energy & Utilities,19-1032,Foresters,0.5,0.08
13,Energy & Utilities,49-2022,"Telecommunications equipment installers and repairers, except line installers",0.5,0.08
13,Energy & Utilities,51-8021,Stationary engineers and boiler operators,0.5,0.08
13,Energy & Utilities,53-7051,Industrial truck and tractor operators,0.5,0.08
13,Energy & Utilities,13-1141,"Compensation, benefits, and job analysis specialists",0.4,0.06
13,Energy & Utilities,17-2072,"Electronics engineers, except computer",0.4,0.06
13,Energy & Utilities,17-3026,Industrial engineering technologists and technicians,0.4,0.06
13,Energy & Utilities,43-3051,Payroll and timekeeping clerks,0.4,0.06
13,Energy & Utilities,53-7072,"Pump operators, except wellhead pumpers",0.4,0.06
13,Energy & Utilities,15-1242,Database administrators,0.4,0.06
13,Energy & Utilities,33-9021,Private detectives and investigators,0.4,0.06
13,Energy & Utilities,51-4041,Machinists,0.4,0.06
13,Energy & Utilities,53-3033,Light truck drivers,0.4,0.06
13,Energy & Utilities,11-9121,Natural sciences managers,0.3,0.05
13,Energy & Utilities,17-2041,Chemical engineers,0.3,0.05
13,Energy & Utilities,17-3024,Electro-mechanical and mechatronics technologists and technicians,0.3,0.05
13,Energy & Utilities,43-9021,Data entry keyers,0.3,0.05
13,Energy & Utilities,51-8099,"Plant and system operators, all other",0.3,0.05
13,Energy & Utilities,51-9198,Helpers--production workers,0.3,0.05
13,Energy & Utilities,11-9161,Emergency management directors,0.3,0.05
13,Energy & Utilities,15-1253,Software quality assurance analysts and testers,0.3,0.05
13,Energy & Utilities,17-3013,Mechanical drafters,0.3,0.05
13,Energy & Utilities,17-3027,Mechanical engineering technologists and technicians,0.3,0.05
13,Energy & Utilities,19-4071,Forest and conservation technicians,0.3,0.05
13,Energy & Utilities,23-2011,Paralegals and legal assistants,0.3,0.05
13,Energy & Utilities,41-3031,"Securities, commodities, and financial services sales agents",0.3,0.05
13,Energy & Utilities,47-5099,"Extraction workers, all other",0.3,0.05
13,Energy & Utilities,33-1091,First-line supervisors of security workers,0.3,0.05
13,Energy & Utilities,47-3013,Helpers--electricians,0.3,0.05
13,Energy & Utilities,49-2092,"Electric motor, power tool, and related repairers",0.3,0.05
13,Energy & Utilities,17-2131,Materials engineers,0.2,0.03
13,Energy & Utilities,17-2151,"Mining and geological engineers, including mining safety engineers",0.2,0.03
13,Energy & Utilities,17-3025,Environmental engineering technologists and technicians,0.2,0.03
13,Energy & Utilities,19-3011,Economists,0.2,0.03
13,Energy & Utilities,23-2099,"Legal support workers, all other",0.2,0.03
13,Energy & Utilities,43-4071,File clerks,0.2,0.03
13,Energy & Utilities,43-4199,"Information and record clerks, all other",0.2,0.03
13,Energy & Utilities,47-5081,Helpers--extraction workers,0.2,0.03
13,Energy & Utilities,49-9096,Riggers,0.2,0.03
13,Energy & Utilities,13-1031,"Claims adjusters, examiners, and investigators",0.2,0.03
13,Energy & Utilities,13-1075,Labor relations specialists,0.2,0.03
13,Energy & Utilities,13-2031,Budget analysts,0.2,0.03
13,Energy & Utilities,13-2054,Financial risk specialists,0.2,0.03
13,Energy & Utilities,17-3019,"Drafters, all other",0.2,0.03
13,Energy & Utilities,17-3022,Civil engineering technologists and technicians,0.2,0.03
13,Energy & Utilities,27-3042,Technical writers,0.2,0.03
13,Energy & Utilities,33-1099,"First-line supervisors of protective service workers, all other",0.2,0.03
13,Energy & Utilities,37-1012,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.2,0.03
13,Energy & Utilities,37-3011,Landscaping and groundskeeping workers,0.2,0.03
13,Energy & Utilities,41-1012,First-line supervisors of non-retail sales workers,0.2,0.03
13,Energy & Utilities,41-9031,Sales engineers,0.2,0.03
13,Energy & Utilities,43-3061,Procurement clerks,0.2,0.03
13,Energy & Utilities,43-4151,Order clerks,0.2,0.03
13,Energy & Utilities,43-4161,"Human resources assistants, except payroll and timekeeping",0.2,0.03
13,Energy & Utilities,43-9199,"Office and administrative support workers, all other",0.2,0.03
13,Energy & Utilities,47-4041,Hazardous materials removal workers,0.2,0.03
13,Energy & Utilities,47-4090,Miscellaneous construction and related workers,0.2,0.03
13,Energy & Utilities,47-2151,Pipelayers,0.2,0.03
13,Energy & Utilities,13-2020,Property appraisers and assessors,0.1,0.02
13,Energy & Utilities,13-2041,Credit analysts,0.1,0.02
13,Energy & Utilities,15-1255,Web and digital interface designers,0.1,0.02
13,Energy & Utilities,17-3011,Architectural and civil drafters,0.1,0.02
13,Energy & Utilities,19-2012,Physicists,0.1,0.02
13,Energy & Utilities,19-2099,"Physical scientists, all other",0.1,0.02
13,Energy & Utilities,19-4044,Hydrologic technicians,0.1,0.02
13,Energy & Utilities,27-1024,Graphic designers,0.1,0.02
13,Energy & Utilities,29-1141,Registered nurses,0.1,0.02
13,Energy & Utilities,33-2011,Firefighters,0.1,0.02
13,Energy & Utilities,33-9099,"Protective service workers, all other",0.1,0.02
13,Energy & Utilities,43-9051,"Mail clerks and mail machine operators, except postal service",0.1,0.02
13,Energy & Utilities,47-2031,Carpenters,0.1,0.02
13,Energy & Utilities,47-2141,"Painters, construction and maintenance",0.1,0.02
13,Energy & Utilities,47-3019,"Helpers, construction trades, all other",0.1,0.02
13,Energy & Utilities,47-5022,"Excavating and loading machine and dragline operators, surface mining",0.1,0.02
13,Energy & Utilities,49-2021,"Radio, cellular, and tower equipment installers and repairers",0.1,0.02
13,Energy & Utilities,49-3011,Aircraft mechanics and service technicians,0.1,0.02
13,Energy & Utilities,49-9044,Millwrights,0.1,0.02
13,Energy & Utilities,49-9069,"Precision instrument and equipment repairers, all other",0.1,0.02
13,Energy & Utilities,51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",0.1,0.02
13,Energy & Utilities,51-9012,"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",0.1,0.02
13,Energy & Utilities,53-7011,Conveyor operators and tenders,0.1,0.02
13,Energy & Utilities,53-7021,Crane and tower operators,0.1,0.02
14,Architecture & Engineering Firms,17-2051,Civil engineers,390.1,12.83
14,Architecture & Engineering Firms,13-1082,Project management specialists,165.8,5.45
14,Architecture & Engineering Firms,17-3011,Architectural and civil drafters,122.1,4.02
14,Architecture & Engineering Firms,17-2141,Mechanical engineers,113.3,3.73
14,Architecture & Engineering Firms,17-1011,"Architects, except landscape and naval",104.0,3.42
14,Architecture & Engineering Firms,11-9041,Architectural and engineering managers,101.9,3.35
