Function_ID,Function_Name,SOC_Code,Delta_Sector_ID,Delta_Sector,Employment_Thousands
17,Engineering & Architecture,17-1012,14,Architecture & Engineering Firms,15.2
17,Engineering & Architecture,17-1012,17,Construction,0.4
17,Engineering & Architecture,17-1012,20,Accommodation & Food Services,0.1
17,Engineering & Architecture,17-1021,2,Technology & Software,0.1
17,Engineering & Architecture,17-1021,3,Healthcare & Life Sciences,0.2
17,Engineering & Architecture,17-1021,5,Management Consulting Firms,1.0
17,Engineering & Architecture,17-1021,7,Advertising & PR Agencies,0.1
17,Engineering & Architecture,17-1021,8,Staffing & Recruitment Agencies,0.1
17,Engineering & Architecture,17-1021,11,Government & Public Administration,1.2
17,Engineering & Architecture,17-1021,13,Energy & Utilities,0.9
17,Engineering & Architecture,17-1021,14,Architecture & Engineering Firms,3.7
17,Engineering & Architecture,17-1022,5,Management Consulting Firms,0.6
17,Engineering & Architecture,17-1022,7,Advertising & PR Agencies,1.3
17,Engineering & Architecture,17-1022,8,Staffing & Recruitment Agencies,0.2
17,Engineering & Architecture,17-1022,11,Government & Public Administration,1.9
17,Engineering & Architecture,17-1022,13,Energy & Utilities,0.7
17,Engineering & Architecture,17-1022,14,Architecture & Engineering Firms,57.3
17,Engineering & Architecture,17-1022,17,Construction,5.1
17,Engineering & Architecture,17-1022,19,Wholesale Trade,0.1
17,Engineering & Architecture,17-2011,2,Technology & Software,3.9
17,Engineering & Architecture,17-2011,3,Healthcare & Life Sciences,6.9
17,Engineering & Architecture,17-2011,5,Management Consulting Firms,0.8
17,Engineering & Architecture,17-2011,8,Staffing & Recruitment Agencies,0.9
17,Engineering & Architecture,17-2011,10,Education & Academia,0.1
17,Engineering & Architecture,17-2011,11,Government & Public Administration,10.4
17,Engineering & Architecture,17-2011,14,Architecture & Engineering Firms,22.4
17,Engineering & Architecture,17-2011,15,Manufacturing,26.6
17,Engineering & Architecture,17-2011,18,Transportation & Warehousing,1.3
17,Engineering & Architecture,17-2011,19,Wholesale Trade,0.4
17,Engineering & Architecture,17-2021,3,Healthcare & Life Sciences,0.2
17,Engineering & Architecture,17-2021,11,Government & Public Administration,0.4
17,Engineering & Architecture,17-2021,15,Manufacturing,0.1
17,Engineering & Architecture,17-2021,19,Wholesale Trade,0.1
17,Engineering & Architecture,17-2031,3,Healthcare & Life Sciences,12.4
17,Engineering & Architecture,17-2031,8,Staffing & Recruitment Agencies,0.2
17,Engineering & Architecture,17-2031,10,Education & Academia,0.3
17,Engineering & Architecture,17-2031,11,Government & Public Administration,0.8
17,Engineering & Architecture,17-2031,14,Architecture & Engineering Firms,2.0
17,Engineering & Architecture,17-2031,15,Manufacturing,2.5
17,Engineering & Architecture,17-2031,19,Wholesale Trade,2.4
17,Engineering & Architecture,17-2041,2,Technology & Software,0.3
17,Engineering & Architecture,17-2041,3,Healthcare & Life Sciences,3.1
17,Engineering & Architecture,17-2041,11,Government & Public Administration,1.0
17,Engineering & Architecture,17-2041,13,Energy & Utilities,0.3
17,Engineering & Architecture,17-2041,14,Architecture & Engineering Firms,5.2
17,Engineering & Architecture,17-2041,15,Manufacturing,7.9
17,Engineering & Architecture,17-2041,17,Construction,0.1
17,Engineering & Architecture,17-2041,19,Wholesale Trade,0.7
17,Engineering & Architecture,17-2061,1,Finance & Financial Services,0.1
17,Engineering & Architecture,17-2061,2,Technology & Software,34.7
17,Engineering & Architecture,17-2061,3,Healthcare & Life Sciences,13.2
17,Engineering & Architecture,17-2061,5,Management Consulting Firms,1.3
17,Engineering & Architecture,17-2061,7,Advertising & PR Agencies,0.2
17,Engineering & Architecture,17-2061,8,Staffing & Recruitment Agencies,0.8
17,Engineering & Architecture,17-2061,11,Government & Public Administration,5.0
17,Engineering & Architecture,17-2061,12,Media Publishing & Entertainment,0.1
17,Engineering & Architecture,17-2061,14,Architecture & Engineering Firms,9.5
17,Engineering & Architecture,17-2061,15,Manufacturing,3.3
17,Engineering & Architecture,17-2061,18,Transportation & Warehousing,0.1
17,Engineering & Architecture,17-2061,19,Wholesale Trade,3.7
17,Engineering & Architecture,17-2071,2,Technology & Software,16.5
17,Engineering & Architecture,17-2071,3,Healthcare & Life Sciences,11.6
17,Engineering & Architecture,17-2071,5,Management Consulting Firms,2.4
17,Engineering & Architecture,17-2071,7,Advertising & PR Agencies,0.7
17,Engineering & Architecture,17-2071,8,Staffing & Recruitment Agencies,2.6
17,Engineering & Architecture,17-2071,10,Education & Academia,0.2
17,Engineering & Architecture,17-2071,11,Government & Public Administration,7.2
17,Engineering & Architecture,17-2071,12,Media Publishing & Entertainment,0.1
17,Engineering & Architecture,17-2071,13,Energy & Utilities,22.8
17,Engineering & Architecture,17-2071,14,Architecture & Engineering Firms,85.5
17,Engineering & Architecture,17-2071,15,Manufacturing,34.6
17,Engineering & Architecture,17-2071,17,Construction,8.6
17,Engineering & Architecture,17-2071,18,Transportation & Warehousing,0.5
17,Engineering & Architecture,17-2071,19,Wholesale Trade,5.6
17,Engineering & Architecture,17-2111,1,Finance & Financial Services,1.2
17,Engineering & Architecture,17-2111,2,Technology & Software,1.6
17,Engineering & Architecture,17-2111,3,Healthcare & Life Sciences,1.6
17,Engineering & Architecture,17-2111,5,Management Consulting Firms,1.7
17,Engineering & Architecture,17-2111,7,Advertising & PR Agencies,0.3
17,Engineering & Architecture,17-2111,8,Staffing & Recruitment Agencies,0.4
17,Engineering & Architecture,17-2111,10,Education & Academia,0.1
17,Engineering & Architecture,17-2111,11,Government & Public Administration,1.8
17,Engineering & Architecture,17-2111,13,Energy & Utilities,0.9
17,Engineering & Architecture,17-2111,14,Architecture & Engineering Firms,4.4
17,Engineering & Architecture,17-2111,15,Manufacturing,4.2
17,Engineering & Architecture,17-2111,17,Construction,2.3
17,Engineering & Architecture,17-2111,18,Transportation & Warehousing,0.2
17,Engineering & Architecture,17-2111,19,Wholesale Trade,0.6
17,Engineering & Architecture,17-2121,7,Advertising & PR Agencies,0.2
17,Engineering & Architecture,17-2121,11,Government & Public Administration,1.1
17,Engineering & Architecture,17-2121,14,Architecture & Engineering Firms,3.4
17,Engineering & Architecture,17-2121,15,Manufacturing,4.4
17,Engineering & Architecture,17-2121,18,Transportation & Warehousing,0.2
17,Engineering & Architecture,17-2131,2,Technology & Software,1.3
17,Engineering & Architecture,17-2131,3,Healthcare & Life Sciences,2.7
17,Engineering & Architecture,17-2131,5,Management Consulting Firms,0.2
17,Engineering & Architecture,17-2131,8,Staffing & Recruitment Agencies,0.3
17,Engineering & Architecture,17-2131,11,Government & Public Administration,1.7
17,Engineering & Architecture,17-2131,13,Energy & Utilities,0.2
17,Engineering & Architecture,17-2131,14,Architecture & Engineering Firms,6.0
17,Engineering & Architecture,17-2131,15,Manufacturing,9.0
17,Engineering & Architecture,17-2131,17,Construction,0.1
17,Engineering & Architecture,17-2131,19,Wholesale Trade,0.5
17,Engineering & Architecture,17-2151,5,Management Consulting Firms,0.5
17,Engineering & Architecture,17-2151,11,Government & Public Administration,0.5
17,Engineering & Architecture,17-2151,13,Energy & Utilities,0.2
17,Engineering & Architecture,17-2151,14,Architecture & Engineering Firms,4.6
17,Engineering & Architecture,17-2161,3,Healthcare & Life Sciences,3.3
17,Engineering & Architecture,17-2161,11,Government & Public Administration,2.9
17,Engineering & Architecture,17-2161,13,Energy & Utilities,3.4
17,Engineering & Architecture,17-2161,14,Architecture & Engineering Firms,5.4
17,Engineering & Architecture,17-2199,1,Finance & Financial Services,0.8
17,Engineering & Architecture,17-2199,2,Technology & Software,9.5
17,Engineering & Architecture,17-2199,3,Healthcare & Life Sciences,11.9
17,Engineering & Architecture,17-2199,5,Management Consulting Firms,4.0
17,Engineering & Architecture,17-2199,6,Accounting & Tax Firms,0.1
17,Engineering & Architecture,17-2199,7,Advertising & PR Agencies,0.6
17,Engineering & Architecture,17-2199,8,Staffing & Recruitment Agencies,4.8
17,Engineering & Architecture,17-2199,9,Real Estate & Property,0.3
17,Engineering & Architecture,17-2199,10,Education & Academia,0.5
17,Engineering & Architecture,17-2199,11,Government & Public Administration,42.2
17,Engineering & Architecture,17-2199,12,Media Publishing & Entertainment,1.5
17,Engineering & Architecture,17-2199,13,Energy & Utilities,3.5
17,Engineering & Architecture,17-2199,14,Architecture & Engineering Firms,38.7
17,Engineering & Architecture,17-2199,15,Manufacturing,24.0
17,Engineering & Architecture,17-2199,17,Construction,3.6
17,Engineering & Architecture,17-2199,18,Transportation & Warehousing,0.6
17,Engineering & Architecture,17-2199,19,Wholesale Trade,6.2
17,Engineering & Architecture,17-3012,2,Technology & Software,1.4
17,Engineering & Architecture,17-3012,3,Healthcare & Life Sciences,0.4
17,Engineering & Architecture,17-3012,5,Management Consulting Firms,0.3
17,Engineering & Architecture,17-3012,8,Staffing & Recruitment Agencies,0.3
17,Engineering & Architecture,17-3012,13,Energy & Utilities,2.7
17,Engineering & Architecture,17-3012,14,Architecture & Engineering Firms,11.2
17,Engineering & Architecture,17-3012,15,Manufacturing,2.0
17,Engineering & Architecture,17-3012,17,Construction,3.8
17,Engineering & Architecture,17-3012,19,Wholesale Trade,0.5
17,Engineering & Architecture,17-3013,2,Technology & Software,0.6
17,Engineering & Architecture,17-3013,3,Healthcare & Life Sciences,1.1
17,Engineering & Architecture,17-3013,5,Management Consulting Firms,0.5
17,Engineering & Architecture,17-3013,8,Staffing & Recruitment Agencies,0.8
17,Engineering & Architecture,17-3013,13,Energy & Utilities,0.3
17,Engineering & Architecture,17-3013,14,Architecture & Engineering Firms,14.3
17,Engineering & Architecture,17-3013,15,Manufacturing,17.0
17,Engineering & Architecture,17-3013,17,Construction,4.3
17,Engineering & Architecture,17-3013,18,Transportation & Warehousing,0.1
17,Engineering & Architecture,17-3013,19,Wholesale Trade,1.9
17,Engineering & Architecture,17-3019,2,Technology & Software,0.2
17,Engineering & Architecture,17-3019,3,Healthcare & Life Sciences,0.5
17,Engineering & Architecture,17-3019,8,Staffing & Recruitment Agencies,0.5
17,Engineering & Architecture,17-3019,13,Energy & Utilities,0.2
17,Engineering & Architecture,17-3019,14,Architecture & Engineering Firms,4.6
17,Engineering & Architecture,17-3019,15,Manufacturing,2.7
17,Engineering & Architecture,17-3019,17,Construction,2.1
17,Engineering & Architecture,17-3019,19,Wholesale Trade,0.7
17,Engineering & Architecture,17-3021,2,Technology & Software,0.2
17,Engineering & Architecture,17-3021,3,Healthcare & Life Sciences,0.9
17,Engineering & Architecture,17-3021,7,Advertising & PR Agencies,0.1
17,Engineering & Architecture,17-3021,8,Staffing & Recruitment Agencies,0.1
17,Engineering & Architecture,17-3021,14,Architecture & Engineering Firms,4.0
17,Engineering & Architecture,17-3021,15,Manufacturing,4.2
17,Engineering & Architecture,17-3021,18,Transportation & Warehousing,0.2
17,Engineering & Architecture,17-3022,3,Healthcare & Life Sciences,0.2
17,Engineering & Architecture,17-3022,5,Management Consulting Firms,0.8
17,Engineering & Architecture,17-3022,8,Staffing & Recruitment Agencies,0.3
17,Engineering & Architecture,17-3022,10,Education & Academia,0.1
17,Engineering & Architecture,17-3022,11,Government & Public Administration,14.8
17,Engineering & Architecture,17-3022,13,Energy & Utilities,0.2
17,Engineering & Architecture,17-3022,14,Architecture & Engineering Firms,60.6
17,Engineering & Architecture,17-3022,15,Manufacturing,0.3
17,Engineering & Architecture,17-3022,17,Construction,2.0
17,Engineering & Architecture,17-3023,2,Technology & Software,15.2
17,Engineering & Architecture,17-3023,3,Healthcare & Life Sciences,4.6
17,Engineering & Architecture,17-3023,5,Management Consulting Firms,1.5
17,Engineering & Architecture,17-3023,7,Advertising & PR Agencies,0.3
17,Engineering & Architecture,17-3023,8,Staffing & Recruitment Agencies,1.1
17,Engineering & Architecture,17-3023,10,Education & Academia,0.2
17,Engineering & Architecture,17-3023,11,Government & Public Administration,8.5
17,Engineering & Architecture,17-3023,12,Media Publishing & Entertainment,0.3
17,Engineering & Architecture,17-3023,13,Energy & Utilities,5.7
17,Engineering & Architecture,17-3023,14,Architecture & Engineering Firms,23.8
17,Engineering & Architecture,17-3023,15,Manufacturing,14.9
17,Engineering & Architecture,17-3023,17,Construction,2.9
17,Engineering & Architecture,17-3023,18,Transportation & Warehousing,0.4
17,Engineering & Architecture,17-3023,19,Wholesale Trade,2.7
17,Engineering & Architecture,17-3024,2,Technology & Software,0.8
17,Engineering & Architecture,17-3024,3,Healthcare & Life Sciences,1.7
17,Engineering & Architecture,17-3024,7,Advertising & PR Agencies,0.2
17,Engineering & Architecture,17-3024,8,Staffing & Recruitment Agencies,0.4
17,Engineering & Architecture,17-3024,10,Education & Academia,0.1
17,Engineering & Architecture,17-3024,13,Energy & Utilities,0.3
17,Engineering & Architecture,17-3024,14,Architecture & Engineering Firms,3.2
17,Engineering & Architecture,17-3024,15,Manufacturing,4.1
17,Engineering & Architecture,17-3024,17,Construction,0.1
17,Engineering & Architecture,17-3024,18,Transportation & Warehousing,0.5
17,Engineering & Architecture,17-3024,19,Wholesale Trade,0.9
17,Engineering & Architecture,17-3025,3,Healthcare & Life Sciences,0.1
17,Engineering & Architecture,17-3025,5,Management Consulting Firms,2.0
17,Engineering & Architecture,17-3025,8,Staffing & Recruitment Agencies,0.1
17,Engineering & Architecture,17-3025,11,Government & Public Administration,1.0
17,Engineering & Architecture,17-3025,13,Energy & Utilities,0.2
17,Engineering & Architecture,17-3025,14,Architecture & Engineering Firms,10.8
17,Engineering & Architecture,17-3025,15,Manufacturing,0.4
17,Engineering & Architecture,17-3025,17,Construction,0.1
17,Engineering & Architecture,17-3026,2,Technology & Software,5.9
17,Engineering & Architecture,17-3026,3,Healthcare & Life Sciences,9.1
17,Engineering & Architecture,17-3026,5,Management Consulting Firms,0.2
17,Engineering & Architecture,17-3026,8,Staffing & Recruitment Agencies,1.3
17,Engineering & Architecture,17-3026,11,Government & Public Administration,1.2
17,Engineering & Architecture,17-3026,13,Energy & Utilities,0.4
17,Engineering & Architecture,17-3026,14,Architecture & Engineering Firms,9.0
